# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2024-03-26
# NFiles = 212, max geo IngestTime = 2024-03-26 19:56:50.101946
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2024086.0610.061.2024086065356.NRT.hdf,2024-03-26 06:10,61,116506,D,126.980209479717,35.365579928874,14.2438772283798,99.883070012594,127.137734750333,105.779697810468,99.6793028987107,124.265015656857,17.337220693681,14.22752356283,31.7795843412624,35.5644389688957
MYD03.A2024086.0615.061.2024086065350.NRT.hdf,2024-03-26 06:15,61,116506,D,124.301257383978,53.3108876980436,31.7640668563643,90.1655073866461,124.641032783145,99.8993924099714,89.9675871054883,122.468037748199,35.3046932345421,31.7591766810981,48.5584135553617,53.6306395610673
MYD03.A2024086.0620.061.2024086081951.NRT.hdf,2024-03-26 06:20,61,116506,D,123.128699103318,71.3313595906518,48.5509583557427,70.3792743732894,123.136649272012,90.186215761779,70.0376181179065,123.130121390893,53.2364679362979,48.5466191461018,63.3591047566558,71.663153585337
MYD03.A2024086.0625.061.2024086082913.NRT.hdf,2024-03-26 06:25,61,116506,D,-174.021357197546,89.2754043711472,63.4603608845096,25.8275321681093,124.296835730861,70.4894388691866,25.807532487287,-163.529931772629,71.152868572599,63.457962860292,70.9273380616006,87.7940392156126
MYD03.A2024086.0630.061.2024086083103.NRT.hdf,2024-03-26 06:30,61,116506,B,180,89.9918535914221,64.4841858352412,-180,-173.376109413999,26.0554119662913,-20.1059624152323,-76.0382903727708,87.3085183769807,71.2672530373718,64.1867431738359,72.254470174305
MYD03.A2024086.0635.061.2024086082700.NRT.hdf,2024-03-26 06:35,61,116506,N,-20.6703665811965,72.8302360315625,49.9176174004314,-76.2763893616859,-77.2473334968128,-20.6500535909248,-41.1283239488567,-75.1656261505784,72.7310240696515,64.5312030791069,49.7406874328264,54.4473246969833
MYD03.A2024086.0640.061.2024086082454.NRT.hdf,2024-03-26 06:40,61,116506,N,-41.654090222043,54.9042611714728,33.2250957629158,-76.8624225088201,-75.6103287542196,-41.6519012646332,-51.4595081130698,-76.8780621101856,54.9169257043314,49.9843176412704,33.1207887505203,36.5996351680324
MYD03.A2024086.0645.061.2024086082522.NRT.hdf,2024-03-26 06:45,61,116506,N,-51.8547838056021,36.9641421885609,15.7756845856583,-79.471266833686,-77.0817802686493,-51.850230809819,-57.8047481803542,-79.4953799312998,36.9903458281271,33.2924177714405,15.7258606523587,18.749469749117
MYD03.A2024086.0650.061.2024086082521.NRT.hdf,2024-03-26 06:50,61,116506,N,-58.0503584982924,19.0019320945945,-2.00327605631328,-82.8821561662662,-79.5990849522181,-58.0444489723178,-62.3064897931819,-82.8958513119043,19.0327922390482,15.8465994606514,-2.01609068810051,0.97147872247322
MYD03.A2024086.0655.061.2024086082519.NRT.hdf,2024-03-26 06:55,61,116506,N,-62.3874012154352,1.08827676571843,-19.909393859153,-87.3808307411239,-82.9387120687351,-62.3556011475901,-65.7445274874383,-87.3875181944194,1.11658776066628,-1.93629905535462,-19.9994325937864,-16.7164680800375
MYD03.A2024086.0700.061.2024086082452.NRT.hdf,2024-03-26 07:00,61,116506,N,-65.7322597898073,-16.6432720602036,-37.8400804176705,-93.805713488188,-87.3650280437926,-65.387636479743,-68.1450690499739,-93.8231139116627,-16.6191802385885,-19.8654390882996,-38.0528982911132,-34.0604965247601
